canonical,aliases,meaning,partOfSpeech,domain,level,example,sourceTag,reviewStatus
tamhanba,,cause to tam,verb_form,verb-form,chat,tamhanba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
haipa,,to hai / action form,verb_form,verb-form,chat,haipa asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
hailiba,,currently haiing,verb_form,verb-form,chat,hailiba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
hailingeida,,while haiing,verb_form,verb-form,chat,hailingeida asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
haikhre,,already haied,verb_form,verb-form,chat,haikhre asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
haigadaba,,should hai,verb_form,verb-form,chat,haigadaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
haidaba,,not haiing,verb_form,verb-form,chat,haidaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
hairo,,please hai,verb_form,verb-form,chat,hairo asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
haiminnaba,,hai together,verb_form,verb-form,chat,haiminnaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
haibirakpa,,hai for someone,verb_form,verb-form,chat,haibirakpa asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
haihanba,,cause to hai,verb_form,verb-form,chat,haihanba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
ngapa,,to nga / action form,verb_form,verb-form,chat,ngapa asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
ngaliba,,currently ngaing,verb_form,verb-form,chat,ngaliba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
ngalingeida,,while ngaing,verb_form,verb-form,chat,ngalingeida asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
ngakhre,,already ngaed,verb_form,verb-form,chat,ngakhre asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
ngagadaba,,should nga,verb_form,verb-form,chat,ngagadaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
ngadaba,,not ngaing,verb_form,verb-form,chat,ngadaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
ngaro,,please nga,verb_form,verb-form,chat,ngaro asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
ngaminnaba,,nga together,verb_form,verb-form,chat,ngaminnaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
ngabirakpa,,nga for someone,verb_form,verb-form,chat,ngabirakpa asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
ngahanba,,cause to nga,verb_form,verb-form,chat,ngahanba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
pampa,,to pam / action form,verb_form,verb-form,chat,pampa asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
pamlingeida,,while paming,verb_form,verb-form,chat,pamlingeida asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
pamkhre,,already pamed,verb_form,verb-form,chat,pamkhre asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
pamgadaba,,should pam,verb_form,verb-form,chat,pamgadaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
pamdaba,,not paming,verb_form,verb-form,chat,pamdaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
pamminnaba,,pam together,verb_form,verb-form,chat,pamminnaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
pambirakpa,,pam for someone,verb_form,verb-form,chat,pambirakpa asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
pamhanba,,cause to pam,verb_form,verb-form,chat,pamhanba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
loupa,,to lou / action form,verb_form,verb-form,chat,loupa asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
loulingeida,,while louing,verb_form,verb-form,chat,loulingeida asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
loukhre,,already loued,verb_form,verb-form,chat,loukhre asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
lougadaba,,should lou,verb_form,verb-form,chat,lougadaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
loudaba,,not louing,verb_form,verb-form,chat,loudaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
louminnaba,,lou together,verb_form,verb-form,chat,louminnaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
loubirakpa,,lou for someone,verb_form,verb-form,chat,loubirakpa asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
louhanba,,cause to lou,verb_form,verb-form,chat,louhanba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
pipa,,to pi / action form,verb_form,verb-form,chat,pipa asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
pilingeida,,while piing,verb_form,verb-form,chat,pilingeida asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
pikhre,,already pied,verb_form,verb-form,chat,pikhre asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
pigadaba,,should pi,verb_form,verb-form,chat,pigadaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
pidaba,,not piing,verb_form,verb-form,chat,pidaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
piminnaba,,pi together,verb_form,verb-form,chat,piminnaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
pibirakpa,,pi for someone,verb_form,verb-form,chat,pibirakpa asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
pihanba,,cause to pi,verb_form,verb-form,chat,pihanba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
thakliba,,currently thaking,verb_form,verb-form,chat,thakliba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
thaklingeida,,while thaking,verb_form,verb-form,chat,thaklingeida asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
thakkhre,,already thaked,verb_form,verb-form,chat,thakkhre asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
thakgadaba,,should thak,verb_form,verb-form,chat,thakgadaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
thakdaba,,not thaking,verb_form,verb-form,chat,thakdaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
thakro,,please thak,verb_form,verb-form,chat,thakro asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
thakminnaba,,thak together,verb_form,verb-form,chat,thakminnaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
thakbirakpa,,thak for someone,verb_form,verb-form,chat,thakbirakpa asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
thakhanba,,cause to thak,verb_form,verb-form,chat,thakhanba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chakba,,to chak / infinitive,verb_form,verb-form,chat,chakba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chakpa,,to chak / action form,verb_form,verb-form,chat,chakpa asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chakli,,is chaking,verb_form,verb-form,chat,chakli asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chakliba,,currently chaking,verb_form,verb-form,chat,chakliba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chaklingeida,,while chaking,verb_form,verb-form,chat,chaklingeida asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chakkhre,,already chaked,verb_form,verb-form,chat,chakkhre asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chakgani,,will chak,verb_form,verb-form,chat,chakgani asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chakgadaba,,should chak,verb_form,verb-form,chat,chakgadaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chakdaba,,not chaking,verb_form,verb-form,chat,chakdaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chakde,,does not chak,verb_form,verb-form,chat,chakde asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chakro,,please chak,verb_form,verb-form,chat,chakro asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chaku,,please chak,verb_form,verb-form,chat,chaku asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chakminnaba,,chak together,verb_form,verb-form,chat,chakminnaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chakbirakpa,,chak for someone,verb_form,verb-form,chat,chakbirakpa asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chakhanba,,cause to chak,verb_form,verb-form,chat,chakhanba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chaknaba,,for chaking,verb_form,verb-form,chat,chaknaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
houpa,,to hou / action form,verb_form,verb-form,chat,houpa asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
houlingeida,,while houing,verb_form,verb-form,chat,houlingeida asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
houkhre,,already houed,verb_form,verb-form,chat,houkhre asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
hougadaba,,should hou,verb_form,verb-form,chat,hougadaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
houdaba,,not houing,verb_form,verb-form,chat,houdaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
houminnaba,,hou together,verb_form,verb-form,chat,houminnaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
houbirakpa,,hou for someone,verb_form,verb-form,chat,houbirakpa asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
houhanba,,cause to hou,verb_form,verb-form,chat,houhanba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
yenglingeida,,while yenging,verb_form,verb-form,chat,yenglingeida asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
yengkhre,,already yenged,verb_form,verb-form,chat,yengkhre asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
yenggadaba,,should yeng,verb_form,verb-form,chat,yenggadaba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
